client_id,client_name,region,contract_type,consumption_kwh,billing_date,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage
5868,"Allen, Rowe and Miller",Sur,Comercial,5814,2024-05-02,1450.22,0.24,1395.36,7
5869,Peters-Douglas,Este,Residencial,2080,2024-05-15,1362.47,0.18,374.4,74
5870,Wilson Group,Oeste,Comercial,413,2024-02-03,502.79,0.2,82.60000000000001,35
5871,"Freeman, Kelly and Lyons",Norte,Comercial,5997,2024-07-25,613.49,0.22,1319.34,56
5872,"Hardin, Mcclure and Fitzgerald",Norte,Comercial,3495,2024-05-15,711.2,0.22,768.9,94
5873,Rodriguez-Jordan,Oeste,Residencial,213,2024-05-07,802.73,0.15,31.95,58
5874,"Carroll, Richards and Hunt",Centro,Comercial,4472,2024-07-13,884.99,0.2,894.4000000000001,31
5875,"Mccoy, Bridges and Bolton",Centro,Comercial,3078,2024-05-12,1320.73,0.24,738.72,96
5876,"Galvan, Stafford and Ortiz",Este,Residencial,5184,2024-09-27,390.05,0.11,570.24,36
5877,Barnes-Alvarado,Sur,Residencial,6177,2024-10-01,1002.12,0.14,864.7800000000001,75
5878,"Griffin, Ross and Bush",Norte,Comercial,2300,2024-04-08,1258.27,0.23,529.0,2
5879,Chandler-Harris,Oeste,Comercial,5689,2024-10-06,1089.32,0.24,1365.36,60
5880,Harris Group,Sur,Comercial,5949,2024-01-09,187.63,0.18,1070.82,18
5881,Reyes-Ruiz,Norte,Comercial,7235,2024-08-20,915.02,0.2,1447.0,66
5882,"Joseph, Fowler and Wilson",Este,Residencial,2485,2024-03-30,1697.46,0.13,323.05,33
5883,Wolfe-Gonzales,Centro,Comercial,986,2024-07-10,1805.61,0.2,197.20000000000002,26
5884,Welch-Lopez,Norte,Comercial,320,2024-02-21,149.6,0.19,60.8,86
5885,Caldwell Inc,Centro,Comercial,9960,2024-11-03,1570.49,0.2,1992.0,61
5886,"Miles, Orr and Mitchell",Sur,Residencial,3939,2024-01-29,352.59,0.18,709.02,64
5887,"Barton, Graham and Nash",Este,Residencial,3600,2024-03-31,847.21,0.12,432.0,84
5888,"Smith, Jackson and Gibbs",Este,Comercial,6901,2024-07-13,1420.17,0.16,1104.16,27
5889,Mcdonald and Sons,Centro,Comercial,2262,2024-04-26,1246.19,0.17,384.54,66
5890,Rhodes-Powers,Centro,Residencial,8332,2024-09-04,737.52,0.23,1916.3600000000001,62
5891,Coleman-Hernandez,Oeste,Comercial,4443,2024-05-07,594.43,0.19,844.17,98
5892,Taylor-Mcclure,Oeste,Residencial,2519,2024-01-18,957.19,0.17,428.23,6
5893,Jones Group,Sur,Comercial,2740,2024-01-20,538.25,0.17,465.8,87
5894,"Meyer, Olsen and Garcia",Este,Comercial,2292,2024-07-13,1006.32,0.19,435.48,80
5895,Avila-Chan,Sur,Comercial,1611,2024-01-09,666.73,0.18,289.97999999999996,9
5896,Potter-Arroyo,Este,Residencial,1595,2024-10-02,527.56,0.14,223.3,26
5897,Arnold-Burns,Centro,Comercial,9739,2024-07-24,1509.52,0.14,1363.46,66
5898,Richardson-Mccarty,Norte,Residencial,6589,2024-11-07,497.25,0.19,1251.91,9
5899,Herman Inc,Norte,Comercial,1723,2024-04-13,1718.64,0.18,310.14,93
5900,Smith LLC,Este,Residencial,6639,2024-08-23,1448.67,0.18,1195.02,66
5901,"Sanchez, Dunn and Stephens",Sur,Comercial,2237,2024-02-01,1416.97,0.11,246.07,9
5902,Perkins-Becker,Norte,Comercial,7569,2024-08-29,432.67,0.17,1286.73,60
5903,"Black, Briggs and Jones",Norte,Comercial,8473,2024-09-07,1243.76,0.15,1270.95,76
5904,Grimes-Robinson,Este,Residencial,4419,2024-08-30,764.96,0.14,618.6600000000001,98
5905,Moran-Tran,Este,Comercial,4513,2024-01-07,1479.62,0.21,947.73,75
5906,Chen-Tucker,Norte,Comercial,2343,2024-07-27,429.72,0.23,538.89,78
5907,Rodriguez LLC,Oeste,Comercial,6396,2024-05-03,647.25,0.1,639.6,27
5908,"Flores, Chavez and Fleming",Este,Residencial,6700,2024-10-18,165.16,0.22,1474.0,64
5909,"Mcintyre, Kim and Brown",Este,Residencial,8226,2024-01-31,448.7,0.19,1562.94,15
5910,"Randall, Adams and Moyer",Norte,Comercial,1076,2024-01-13,1572.32,0.12,129.12,39
5911,Hicks-Donovan,Este,Residencial,5385,2024-08-23,855.2,0.2,1077.0,83
5912,Lee-Smith,Norte,Comercial,9284,2024-07-07,684.65,0.2,1856.8000000000002,1
5913,"Jackson, Hayes and Thomas",Centro,Comercial,3320,2024-10-07,693.76,0.13,431.6,27
5914,Gonzalez-Lewis,Sur,Comercial,530,2024-07-28,583.04,0.17,90.10000000000001,89
5915,Smith Group,Centro,Residencial,5255,2024-07-05,1381.47,0.11,578.05,99
5916,Anderson-Davidson,Norte,Residencial,6550,2024-04-20,266.14,0.16,1048.0,77
5917,Barron-Fields,Sur,Residencial,6679,2024-06-05,675.9,0.2,1335.8000000000002,25
5918,"Reed, Porter and Jackson",Sur,Comercial,7190,2024-08-20,292.26,0.16,1150.4,32
5919,"Price, Patrick and Jenkins",Este,Comercial,8003,2024-01-17,492.17,0.17,1360.51,84
5920,Barr and Sons,Sur,Residencial,5727,2024-09-21,1814.5,0.13,744.51,72
5921,Graves and Sons,Este,Residencial,2540,2024-02-19,1209.77,0.19,482.6,3
5922,"Knight, Robinson and Smith",Centro,Residencial,6439,2024-04-26,1237.08,0.14,901.46,65
5923,"Hicks, Martinez and Ballard",Este,Residencial,3377,2024-06-07,490.77,0.11,371.47,95
5924,Hebert-Lewis,Norte,Residencial,6326,2024-02-03,342.56,0.18,1138.68,11
5925,"Boyd, Sanchez and Bird",Sur,Comercial,4813,2024-04-10,1892.73,0.25,1203.25,54
5926,Caldwell and Sons,Este,Comercial,2698,2024-05-04,201.26,0.21,566.5799999999999,51
5927,"Flores, Brooks and Medina",Centro,Comercial,3804,2024-04-24,1408.11,0.25,951.0,45
5928,Pope Inc,Centro,Comercial,4056,2024-09-13,1054.18,0.24,973.4399999999999,10
5929,Johnson and Sons,Este,Comercial,8225,2024-01-21,1221.81,0.13,1069.25,59
5930,Potter and Sons,Sur,Residencial,3630,2024-08-02,152.75,0.25,907.5,72
5931,"Mcconnell, Deleon and Brown",Oeste,Residencial,8546,2024-10-12,434.5,0.23,1965.5800000000002,3
5932,Boyer-Davis,Sur,Residencial,3844,2024-05-20,341.15,0.12,461.28,82
5933,Douglas-Mccullough,Centro,Residencial,3126,2024-09-10,1783.13,0.17,531.4200000000001,90
5934,Martinez-Barnes,Norte,Residencial,5201,2024-05-03,133.36,0.2,1040.2,51
5935,Moore Ltd,Norte,Residencial,3528,2024-07-01,1025.68,0.22,776.16,76
5936,Beasley-Williams,Norte,Residencial,6501,2024-02-20,64.67,0.17,1105.17,37
5937,Ritter LLC,Sur,Comercial,9105,2024-03-11,165.5,0.13,1183.65,87
5938,"Sherman, Meza and Wright",Este,Residencial,3050,2024-07-16,1769.39,0.13,396.5,69
5939,Thomas LLC,Oeste,Comercial,9086,2024-03-03,1137.12,0.16,1453.76,70
5940,"Hopkins, Rogers and Bell",Este,Comercial,7025,2024-08-22,1565.86,0.23,1615.75,19
5941,"Carlson, Dodson and Ramirez",Oeste,Comercial,9275,2024-07-10,1644.92,0.15,1391.25,4
5942,Mccarthy-Cochran,Centro,Comercial,2832,2024-08-14,1865.47,0.18,509.76,1
5943,Long-Anderson,Centro,Residencial,3446,2024-01-17,1152.44,0.21,723.66,43
5944,Frank Ltd,Centro,Residencial,3977,2024-03-29,149.78,0.12,477.24,20
5945,"Duke, Hickman and Salas",Este,Comercial,9882,2024-08-22,771.77,0.21,2075.22,5
5946,Green and Sons,Norte,Comercial,4397,2024-08-02,1813.66,0.17,747.49,95
5947,Wiley Inc,Este,Residencial,8103,2024-03-08,506.19,0.24,1944.72,28
5948,Bond-Evans,Oeste,Comercial,7054,2024-03-16,489.97,0.14,987.5600000000001,18
5949,Harvey-James,Centro,Comercial,7766,2024-02-11,592.23,0.2,1553.2,41
5950,"Estrada, Martinez and Braun",Oeste,Comercial,4715,2024-03-03,755.56,0.21,990.15,28
5951,"Dixon, Barr and Franklin",Centro,Comercial,1244,2024-10-08,847.4,0.17,211.48000000000002,65
5952,"Strickland, Lee and Hall",Oeste,Comercial,1639,2024-08-26,1530.7,0.14,229.46,97
5953,Phillips Inc,Oeste,Comercial,225,2024-05-20,1354.07,0.19,42.75,74
5954,Odom-Moreno,Este,Comercial,883,2024-03-08,1166.6,0.16,141.28,0
5955,Ellis-Brown,Este,Comercial,7932,2024-10-26,603.4,0.19,1507.08,94
5956,Allen-Jones,Sur,Comercial,2485,2024-01-13,789.12,0.2,497.0,67
5957,"Obrien, Young and Archer",Norte,Comercial,3691,2024-09-29,1824.15,0.16,590.5600000000001,48
5958,"Cook, Frederick and Harrison",Norte,Comercial,6212,2024-02-01,928.22,0.11,683.32,47
5959,Willis and Sons,Oeste,Comercial,3198,2024-09-16,75.4,0.21,671.5799999999999,56
5960,Green-Wyatt,Oeste,Residencial,8304,2024-07-25,210.64,0.23,1909.92,53
5961,Howard-Mccarthy,Sur,Comercial,1015,2024-08-18,1634.05,0.15,152.25,45
5962,Copeland LLC,Oeste,Comercial,8438,2024-08-30,716.12,0.2,1687.6000000000001,54
5963,Perez PLC,Sur,Residencial,6222,2024-07-22,728.1,0.18,1119.96,36
5964,Ward-Blair,Norte,Comercial,5943,2024-06-08,79.94,0.19,1129.17,52
5965,James and Sons,Sur,Residencial,449,2024-01-30,486.27,0.2,89.80000000000001,81
5966,Carter Ltd,Centro,Residencial,6151,2024-04-24,1620.61,0.12,738.12,22
5967,Woods-Rodriguez,Este,Comercial,8373,2024-11-04,894.3,0.17,1423.41,18
5968,Landry PLC,Centro,Residencial,4920,2024-01-06,1761.28,0.22,1082.4,30
5969,Kent Ltd,Sur,Residencial,3967,2024-07-03,61.8,0.17,674.3900000000001,83
5970,"Williams, Johnson and Fernandez",Este,Comercial,664,2024-03-21,216.63,0.11,73.04,66
5971,Berry-Brown,Norte,Comercial,9225,2024-04-17,412.11,0.25,2306.25,24
5972,"Drake, Russell and White",Norte,Comercial,5682,2024-07-20,364.41,0.13,738.6600000000001,21
5973,"Greene, Cox and Robinson",Oeste,Comercial,5225,2024-01-25,1167.08,0.12,627.0,15
5974,"Roberson, Carey and Hamilton",Oeste,Residencial,9751,2024-03-04,549.25,0.19,1852.69,71
5975,"Jackson, Smith and Holloway",Oeste,Comercial,222,2024-07-21,1748.68,0.16,35.52,25
5976,"King, Johnson and Curry",Sur,Comercial,1460,2024-04-03,621.26,0.17,248.20000000000002,44
5977,Robertson-Mckay,Oeste,Comercial,1162,2024-02-21,763.27,0.23,267.26,95
5978,Chambers-Simon,Centro,Comercial,362,2024-03-05,1808.81,0.13,47.06,2
5979,Ashley Group,Este,Residencial,2120,2024-07-17,1574.1,0.17,360.40000000000003,86
5980,Walker Ltd,Norte,Comercial,5925,2024-08-29,1211.27,0.19,1125.75,14
5981,"Hoffman, Reed and Johnson",Oeste,Comercial,1168,2024-02-19,204.57,0.24,280.32,26
5982,Murphy-Johnson,Centro,Residencial,1677,2024-10-18,206.09,0.11,184.47,39
5983,Adams Group,Sur,Residencial,2691,2024-09-07,550.43,0.19,511.29,65
5984,Thompson-Miller,Este,Comercial,4865,2024-10-28,1498.11,0.17,827.0500000000001,83
5985,White-Torres,Sur,Comercial,9017,2024-05-21,1062.24,0.23,2073.9100000000003,14
5986,"Warren, Mcdowell and Farmer",Sur,Residencial,5341,2024-09-09,167.99,0.16,854.5600000000001,62
5987,Smith-Gaines,Norte,Residencial,3528,2024-09-26,1272.78,0.18,635.04,20
5988,Gay Group,Centro,Comercial,4172,2024-10-14,1917.83,0.23,959.5600000000001,26
5989,Dickerson-Wright,Centro,Comercial,6543,2024-04-14,1622.98,0.13,850.59,43
5990,Douglas-Harris,Sur,Residencial,8449,2024-02-05,1881.08,0.23,1943.27,13
5991,"Martin, Stokes and Scott",Sur,Comercial,649,2024-05-17,1253.33,0.16,103.84,74
5992,Dean PLC,Sur,Residencial,4516,2024-08-17,1870.76,0.13,587.08,42
5993,Ramirez-Lucero,Sur,Comercial,4434,2024-03-23,1621.43,0.16,709.44,96
5994,"Bradley, Williams and Garrett",Sur,Comercial,8946,2024-05-31,871.13,0.15,1341.8999999999999,8
5995,Mcmahon-Nielsen,Sur,Comercial,3733,2024-06-11,1079.63,0.1,373.3,16
5996,Hernandez-Grant,Sur,Comercial,4999,2024-09-22,1855.66,0.16,799.84,74
5997,"Stevens, Bishop and Estrada",Centro,Residencial,8204,2024-02-27,263.64,0.15,1230.6,22
5998,"Navarro, Downs and Finley",Sur,Residencial,8646,2024-05-15,1914.22,0.12,1037.52,10
5999,Mills-Williams,Este,Comercial,4565,2024-02-24,1241.85,0.24,1095.6,53
6000,Smith-Gay,Sur,Residencial,1663,2024-02-12,1960.81,0.15,249.45,44
6001,Gardner Inc,Oeste,Residencial,4591,2024-09-13,1824.18,0.15,688.65,36
6002,"Sellers, Morris and White",Oeste,Comercial,5408,2024-06-23,84.68,0.22,1189.76,85
6003,Garcia PLC,Centro,Residencial,4552,2024-02-04,134.94,0.23,1046.96,30
6004,"Garcia, Murphy and Gibson",Norte,Comercial,9040,2024-07-05,100.54,0.2,1808.0,9
6005,White-Reynolds,Norte,Residencial,3964,2024-02-05,1547.16,0.19,753.16,37
6006,Steele Inc,Centro,Residencial,5984,2024-02-22,856.02,0.19,1136.96,64
6007,Mason-Wilkins,Sur,Comercial,1362,2024-02-24,182.16,0.18,245.16,64
6008,Smith Group,Centro,Residencial,5451,2024-01-19,1748.65,0.13,708.63,46
6009,Graham and Sons,Centro,Comercial,6572,2024-01-04,464.94,0.19,1248.68,70
6010,Kane and Sons,Oeste,Comercial,1984,2024-09-18,924.73,0.23,456.32,36
6011,Wilson-Oconnor,Centro,Comercial,6540,2024-03-01,392.63,0.2,1308.0,2
6012,Valencia Inc,Centro,Comercial,9204,2024-05-20,754.76,0.22,2024.88,68
6013,Cook LLC,Sur,Comercial,2288,2024-03-29,1871.65,0.2,457.6,32
6014,"Reynolds, Hughes and Phillips",Norte,Residencial,691,2024-03-17,1888.27,0.2,138.20000000000002,6
6015,Walker Inc,Oeste,Comercial,1878,2024-03-22,747.63,0.15,281.7,48
6016,Mcclure-Scott,Centro,Comercial,1966,2024-01-14,320.77,0.15,294.9,44
6017,"Harrison, Montes and Blake",Este,Comercial,2434,2024-09-11,680.37,0.12,292.08,7
6018,Mullen-Gonzalez,Sur,Residencial,2075,2024-05-19,1936.48,0.2,415.0,7
6019,"Wagner, Ward and Olson",Este,Comercial,5924,2024-09-02,1634.66,0.19,1125.56,76
6020,Williams-Hogan,Sur,Residencial,5806,2024-10-03,545.74,0.16,928.96,70
6021,Diaz-Dennis,Este,Comercial,5792,2024-06-02,808.24,0.2,1158.4,13
6022,"Harper, Jordan and Anderson",Norte,Comercial,3810,2024-10-10,1196.64,0.11,419.1,24
6023,Hopkins-Kim,Sur,Residencial,7666,2024-10-28,351.88,0.22,1686.52,35
6024,"Gray, Li and Morales",Sur,Residencial,6774,2024-02-21,1728.46,0.25,1693.5,26
6025,Webb-Allen,Norte,Residencial,532,2024-01-14,1598.2,0.24,127.67999999999999,16
6026,Harmon Ltd,Oeste,Residencial,3375,2024-03-03,1681.78,0.22,742.5,41
6027,Jones Group,Norte,Residencial,8225,2024-07-11,1770.64,0.22,1809.5,24
6028,Brewer and Sons,Centro,Residencial,9072,2024-03-03,1390.53,0.14,1270.0800000000002,72
6029,"Brooks, Webb and Ryan",Sur,Comercial,3837,2024-03-18,1077.05,0.15,575.55,37
6030,Young Inc,Norte,Comercial,6914,2024-05-21,1790.64,0.16,1106.24,50
6031,Huerta-Torres,Centro,Residencial,4177,2024-02-13,820.35,0.25,1044.25,63
6032,Alvarez-Gray,Norte,Residencial,4411,2024-07-25,205.52,0.18,793.98,6
6033,Bender Group,Este,Residencial,4899,2024-04-16,1809.08,0.22,1077.78,85
6034,"Palmer, Smith and Howell",Norte,Comercial,2007,2024-08-02,1515.58,0.21,421.46999999999997,16
6035,Freeman Ltd,Oeste,Residencial,6672,2024-04-27,618.88,0.16,1067.52,3
6036,"Gonzalez, Abbott and Vasquez",Oeste,Comercial,5755,2024-03-04,1018.38,0.23,1323.65,42
6037,"Peterson, Rowe and Phillips",Oeste,Comercial,2986,2024-05-18,198.43,0.18,537.48,15
6038,Meyer and Sons,Centro,Comercial,2492,2024-03-07,1129.6,0.11,274.12,8
6039,King-Wilson,Oeste,Residencial,5029,2024-07-21,600.85,0.12,603.48,45
6040,Ramirez-Wilson,Sur,Comercial,3197,2024-07-27,1529.27,0.21,671.37,45
6041,"Gonzales, Moreno and Paul",Centro,Comercial,7012,2024-08-24,1293.31,0.23,1612.76,68
6042,"Coleman, Larson and Lopez",Sur,Residencial,211,2024-07-08,727.35,0.18,37.98,14
6043,"Barry, Pierce and Martinez",Sur,Residencial,786,2024-05-30,1280.86,0.2,157.20000000000002,67
6044,"Joseph, Jones and Boyd",Norte,Comercial,2857,2024-04-23,299.48,0.24,685.68,3
6045,Crawford-Gallagher,Este,Comercial,3477,2024-01-26,755.35,0.17,591.09,0
6046,"Curtis, York and Mckinney",Este,Comercial,4885,2024-03-04,1686.18,0.16,781.6,44
6047,"Brown, Hamilton and Ramos",Centro,Residencial,8351,2024-01-24,1993.51,0.24,2004.24,87
6048,Young LLC,Sur,Comercial,6950,2024-10-16,1250.5,0.18,1251.0,7
6049,James-Glass,Oeste,Residencial,7708,2024-07-11,1617.46,0.2,1541.6000000000001,36
6050,Willis PLC,Centro,Comercial,9322,2024-06-25,536.77,0.22,2050.84,78
6051,Smith PLC,Centro,Residencial,6945,2024-08-14,708.0,0.19,1319.55,78
6052,Johnston Group,Oeste,Residencial,5982,2024-07-26,1117.78,0.23,1375.8600000000001,42
6053,Jones PLC,Centro,Comercial,4431,2024-02-02,946.64,0.2,886.2,51
6054,Hawkins-Carroll,Oeste,Comercial,6383,2024-01-23,1597.0,0.22,1404.26,89
6055,Norman-Saunders,Centro,Residencial,7380,2024-07-19,866.3,0.13,959.4,82
6056,Thomas-Howell,Centro,Residencial,977,2024-01-18,282.18,0.15,146.54999999999998,10
6057,Blevins and Sons,Sur,Residencial,1314,2024-07-17,1744.58,0.12,157.68,17
6058,Walton-Lee,Sur,Residencial,2274,2024-07-25,798.67,0.15,341.09999999999997,33
6059,Stevens Ltd,Este,Comercial,7150,2024-03-02,902.27,0.16,1144.0,36
6060,Wright-Floyd,Sur,Comercial,7956,2024-07-22,1036.7,0.23,1829.88,74
6061,Roman Group,Sur,Residencial,8050,2024-08-13,1749.21,0.21,1690.5,93
6062,"Gray, Mullins and Ramirez",Oeste,Residencial,7650,2024-01-21,448.61,0.19,1453.5,64
6063,"Harrison, Romero and Morse",Sur,Residencial,2725,2024-02-18,70.53,0.15,408.75,16
6064,Morgan-Hernandez,Centro,Comercial,2068,2024-06-18,540.89,0.23,475.64000000000004,48
6065,"Whitehead, Deleon and Davis",Este,Comercial,2642,2024-02-04,792.71,0.15,396.3,33
6066,Mitchell PLC,Norte,Residencial,2146,2024-05-11,1877.49,0.24,515.04,76
6067,Martin PLC,Centro,Comercial,176,2024-11-05,1584.07,0.11,19.36,36
6068,"Tyler, Young and Rivera",Oeste,Comercial,2322,2024-09-06,907.12,0.13,301.86,70
6069,"Krueger, Lopez and Branch",Este,Comercial,3272,2024-05-29,691.38,0.15,490.79999999999995,0
6070,"Williams, Rosales and Lopez",Sur,Comercial,8266,2024-07-15,892.9,0.21,1735.86,56
6071,Mclaughlin Group,Centro,Comercial,861,2024-03-10,1533.06,0.1,86.10000000000001,82
6072,Bailey Group,Centro,Comercial,4031,2024-10-03,874.93,0.19,765.89,41
6073,Parks Group,Oeste,Comercial,4807,2024-09-26,764.5,0.23,1105.6100000000001,7
6074,Lowe and Sons,Oeste,Residencial,1714,2024-02-18,1504.55,0.21,359.94,11
6075,White-Frye,Oeste,Comercial,731,2024-03-14,219.46,0.13,95.03,58
6076,Martinez-Gilbert,Sur,Residencial,7454,2024-10-04,1107.62,0.14,1043.5600000000002,33
6077,Armstrong and Sons,Centro,Residencial,1366,2024-07-12,1002.8,0.1,136.6,74
6078,Gutierrez-Wilkerson,Norte,Residencial,5999,2024-08-22,1197.82,0.12,719.88,10
6079,Richmond-Cooper,Centro,Comercial,4362,2024-05-18,552.02,0.24,1046.8799999999999,67
6080,Estrada Ltd,Centro,Comercial,5734,2024-08-28,361.56,0.21,1204.1399999999999,90
6081,Ford LLC,Este,Comercial,9960,2024-02-21,1273.14,0.17,1693.2,89
6082,"Powell, Mccoy and Ramirez",Norte,Comercial,6795,2024-06-03,1150.62,0.21,1426.95,69
6083,"Campbell, Robinson and Parks",Centro,Residencial,6652,2024-02-04,1325.72,0.16,1064.32,40
6084,Thompson-Graham,Sur,Comercial,9926,2024-02-22,1708.4,0.23,2282.98,5
6085,Rivera and Sons,Sur,Comercial,4316,2024-01-16,1144.88,0.11,474.76,67
6086,Solis Ltd,Este,Comercial,5787,2024-03-13,252.7,0.22,1273.14,40
6087,Thomas-Nelson,Sur,Residencial,5530,2024-07-02,1663.78,0.16,884.8000000000001,29
6088,Porter PLC,Oeste,Comercial,6414,2024-09-20,1240.97,0.19,1218.66,68
6089,"Mendoza, Torres and Jackson",Sur,Comercial,8541,2024-01-07,859.74,0.23,1964.43,74
6090,Mccullough-Travis,Sur,Residencial,734,2024-07-06,116.17,0.22,161.48,98
6091,Reed and Sons,Oeste,Residencial,6200,2024-07-04,1666.96,0.11,682.0,39
6092,"Reese, Camacho and Ramirez",Centro,Residencial,4632,2024-04-25,1470.02,0.21,972.7199999999999,49
6093,"Robinson, Daniels and Hensley",Oeste,Comercial,3580,2024-09-12,1919.43,0.11,393.8,75
6094,West-Powers,Centro,Residencial,8464,2024-07-14,1077.0,0.2,1692.8000000000002,12
6095,Davis-Anderson,Centro,Comercial,1199,2024-03-24,1808.98,0.16,191.84,68
6096,Anderson Inc,Centro,Comercial,202,2024-05-31,1479.88,0.14,28.28,49
6097,Bray Ltd,Norte,Comercial,6102,2024-11-01,137.6,0.21,1281.4199999999998,85
6098,"Rodriguez, Turner and Carroll",Este,Residencial,5583,2024-08-16,1757.65,0.18,1004.9399999999999,5
6099,Miller-Mccoy,Sur,Residencial,571,2024-09-21,1208.2,0.14,79.94000000000001,23
6100,Smith PLC,Este,Comercial,4140,2024-02-29,1631.48,0.12,496.79999999999995,44
6101,Nolan-Mata,Centro,Comercial,5959,2024-03-28,1194.65,0.12,715.0799999999999,47
6102,Rodriguez-Lawrence,Centro,Residencial,2259,2024-08-31,144.62,0.12,271.08,25
6103,"Castro, Kelley and Potts",Este,Comercial,1878,2024-09-28,1273.8,0.24,450.71999999999997,69
6104,"Quinn, Moore and Thompson",Centro,Comercial,8397,2024-03-07,1404.79,0.15,1259.55,22
6105,"Gill, Peters and Johnson",Norte,Comercial,9718,2024-06-07,50.72,0.25,2429.5,94
6106,"King, Walsh and Hayes",Norte,Residencial,5941,2024-05-28,1486.69,0.25,1485.25,75
6107,"Burton, Frank and Garcia",Norte,Comercial,6545,2024-03-25,794.99,0.19,1243.55,6
6108,Juarez-Lambert,Sur,Comercial,9587,2024-02-27,1792.01,0.19,1821.53,69
6109,Robinson-Taylor,Sur,Comercial,4581,2024-03-08,1904.63,0.25,1145.25,53
6110,Morgan LLC,Oeste,Comercial,9130,2024-08-10,79.51,0.15,1369.5,12
6111,"Barker, Hart and Wilson",Sur,Comercial,3086,2024-06-15,1887.35,0.16,493.76,25
6112,Jensen-Ritter,Este,Residencial,4482,2024-02-26,278.62,0.19,851.58,27
6113,"Harmon, Morgan and Diaz",Sur,Residencial,2902,2024-10-20,249.74,0.19,551.38,7
6114,"Sanders, Kim and Morales",Centro,Residencial,1756,2024-07-04,1408.13,0.2,351.20000000000005,28
6115,"Doyle, Rangel and Morgan",Este,Comercial,2033,2024-04-20,204.37,0.24,487.91999999999996,28
6116,Nguyen-Snyder,Este,Residencial,1524,2024-01-30,199.74,0.12,182.88,28
6117,"Sullivan, Rivera and Miller",Sur,Comercial,6515,2024-02-22,621.83,0.14,912.1000000000001,30
6118,Craig-Ferguson,Sur,Comercial,9036,2024-07-21,1726.53,0.21,1897.56,72
6119,Hernandez-Scott,Este,Comercial,7201,2024-10-02,979.77,0.15,1080.1499999999999,27
6120,Burns-Bell,Centro,Comercial,4044,2024-08-23,899.76,0.25,1011.0,32
6121,"Larson, Howe and Wilson",Norte,Residencial,7298,2024-04-03,480.74,0.15,1094.7,77
6122,"Bass, Lin and Oconnor",Sur,Comercial,1975,2024-02-12,1342.61,0.16,316.0,82
6123,Hernandez Inc,Sur,Comercial,861,2024-09-13,1785.58,0.16,137.76,94
6124,Snow-Willis,Centro,Comercial,725,2024-06-02,665.84,0.22,159.5,32
6125,Garza-Sims,Este,Residencial,1479,2024-07-31,1801.33,0.14,207.06000000000003,51
6126,Scott-Lester,Norte,Comercial,1525,2024-03-13,1256.44,0.24,366.0,53
6127,Bush Group,Sur,Comercial,9555,2024-05-07,1092.96,0.23,2197.65,33
6128,King-Williams,Norte,Residencial,4273,2024-03-30,554.95,0.24,1025.52,15
6129,"Olsen, Bell and Smith",Norte,Residencial,4164,2024-03-26,731.82,0.25,1041.0,85
6130,"Rodriguez, Thomas and Romero",Centro,Comercial,9252,2024-08-04,97.3,0.2,1850.4,18
